participant_id,trial,task,block_condition,task_transition,distractor_transition,distractor_type_prev,congruent,within_task_distractor,correct_response,accuracy,rt_ms,valid_rt
3780,25,1,single,2,2,1,1,0,rechten,1,487.3200000000652,1
3780,26,2,single,2,1,0,0,0,rechten,1,565.1599999999162,1
3780,27,2,single,1,2,0,0,1,linken,1,733.3600000001024,1
3780,28,1,single,2,2,1,0,0,linken,0,966.2199999999721,1
3780,29,2,single,2,1,0,0,0,rechten,1,748.4799999999814,1
3780,30,2,single,1,2,0,1,1,rechten,1,545.7399999999907,1
3780,31,2,single,1,2,1,1,0,linken,1,681.5600000000559,1
3780,32,1,single,2,2,0,0,1,linken,1,575.4599999999627,1
3780,33,2,single,2,2,1,0,0,rechten,0,492.0600000000559,1
3780,34,1,single,2,2,0,0,1,rechten,1,632.6599999999162,1
3780,35,1,single,1,2,1,0,0,rechten,1,700.5400000000373,1
3780,36,1,single,1,2,0,1,1,linken,1,452.7399999999907,1
3780,37,1,single,1,2,1,1,0,linken,1,502.5800000000745,1
3780,38,1,single,1,2,0,1,1,rechten,1,485.86000000010245,1
3780,39,1,single,1,2,1,1,0,rechten,1,470.71999999997206,1
3780,40,1,single,1,2,0,0,1,linken,1,516.5600000000559,1
3780,41,1,single,1,2,1,0,0,linken,1,561.1399999998976,1
3780,42,1,single,1,1,0,1,0,linken,1,493.71999999997206,1
3780,43,1,single,1,1,0,0,0,rechten,1,429.9199999999255,1
3780,44,1,single,1,1,0,0,0,rechten,0,824.7600000000093,1
3780,45,1,single,1,2,0,1,1,linken,1,538.1200000001118,1
3780,46,1,single,1,1,1,1,1,rechten,1,472,1
3780,47,1,single,1,2,1,0,0,rechten,1,518.8799999998882,1
3780,48,2,single,2,2,0,1,1,linken,0,545.6999999999534,1
3780,49,2,single,1,1,1,1,1,rechten,1,447.7600000000093,1
3780,50,2,single,1,1,1,0,1,linken,1,542.9799999999814,1
3780,51,2,single,1,1,1,0,1,rechten,1,681.7800000000279,1
3780,52,1,single,2,2,1,0,0,linken,1,620.5800000000745,1
3780,53,1,single,1,2,0,0,1,rechten,1,535.2199999999721,1
3780,54,1,single,1,2,1,1,0,rechten,1,608.9799999999814,1
3780,55,2,single,2,1,0,0,0,linken,1,602.1999999999534,1
3780,56,1,single,2,2,0,0,1,rechten,1,469.4799999999814,1
3780,57,1,single,1,1,1,0,1,linken,1,580.0200000000186,1
3780,58,2,single,2,1,1,0,1,rechten,0,605.7800000000279,1
3780,59,1,single,2,1,1,1,1,rechten,1,949.5400000000373,1
3780,60,1,single,1,2,1,0,0,linken,1,1394.3999999999069,1
3780,61,1,single,1,2,0,0,1,rechten,1,666.1999999999534,1
3780,62,2,single,2,1,1,1,1,rechten,1,498.63999999989755,1
3780,63,1,single,2,2,1,1,0,linken,1,950.8400000000838,1
3780,64,1,single,1,2,0,0,1,rechten,1,515.0600000000559,1
3780,65,2,single,2,1,1,0,1,linken,1,575.6799999999348,1
3780,66,1,single,2,2,1,0,0,linken,1,585.5,1
3780,67,1,single,1,2,0,0,1,rechten,1,562.3999999999069,1
3780,68,1,single,1,2,1,1,0,rechten,1,509.87999999988824,1
3780,69,2,single,2,2,0,1,1,linken,1,570.4599999999627,1
3780,70,1,single,2,2,1,0,0,rechten,1,611.8600000001024,1
3780,71,2,single,2,1,0,0,0,rechten,1,776.1999999999534,1
3780,72,2,single,1,2,0,1,1,linken,1,460.9199999999255,1
3780,73,2,single,1,2,1,1,0,linken,0,587.5200000000186,1
3780,74,2,single,1,1,0,1,0,rechten,1,549.2399999999907,1
3780,75,2,single,1,2,0,1,1,linken,1,592.3400000000838,1
3780,76,2,single,1,1,1,0,1,rechten,1,771.5600000000559,1
3780,77,2,single,1,2,1,0,0,linken,1,895.1399999998976,1
3780,78,2,single,1,2,0,1,1,linken,1,540.3400000000838,1
3780,79,1,single,2,2,1,1,0,rechten,1,505.5,1
3780,80,1,single,1,2,0,0,1,linken,1,597.7600000000093,1
3780,81,1,single,1,1,1,0,1,linken,1,495.8400000000838,1
3780,82,2,single,2,1,1,1,1,rechten,1,465.71999999997206,1
3780,83,2,single,1,2,1,1,0,linken,1,481.30000000004657,1
3780,84,2,single,1,2,0,1,1,rechten,1,575.8799999998882,1
3780,85,1,single,2,2,1,0,0,linken,1,570.7399999999907,1
3780,86,1,single,1,1,0,0,0,rechten,1,549.2399999999907,1
3780,87,1,single,1,1,0,0,0,rechten,1,638.3600000001024,1
3780,88,2,single,2,1,0,1,0,rechten,1,723.3200000000652,1
3780,89,2,single,1,2,0,0,1,linken,1,801.8600000001024,1
3780,90,2,single,1,2,1,1,0,rechten,1,498.3400000000838,1
3780,91,1,single,2,2,0,0,1,linken,1,561.5,1
3780,92,2,single,2,1,1,1,1,linken,1,571.0200000000186,1
3780,93,1,single,2,1,1,0,1,linken,1,594.9399999999441,1
3780,94,2,single,2,2,1,1,0,rechten,1,510.8400000000838,1
3780,95,1,single,2,2,0,1,1,linken,1,556.3600000001024,1
3780,96,1,single,1,1,1,1,1,linken,1,502.8200000000652,1
3780,97,2,single,2,2,1,1,0,rechten,1,628.0800000000745,1
3780,98,1,single,2,1,0,1,0,linken,1,788.9599999999627,1
3780,99,1,single,1,2,0,1,1,linken,1,598.7600000000093,1
3780,100,2,single,2,1,1,0,1,linken,1,840.8999999999069,1
3780,101,2,single,1,2,1,0,0,rechten,1,677.1599999999162,1
3780,102,1,single,2,1,0,1,0,linken,1,588.0400000000373,1
3780,103,2,single,2,2,0,0,1,linken,1,563.1999999999534,1
3780,104,2,single,1,1,1,1,1,rechten,1,511.6799999999348,1
3780,105,1,single,2,1,1,1,1,linken,1,509.1799999999348,1
3780,106,1,single,1,1,1,0,1,rechten,1,696.4399999999441,1
3780,107,2,single,2,2,1,1,0,linken,1,542.3200000000652,1
3780,108,1,single,2,2,0,1,1,rechten,1,586.1399999998976,1
3780,109,2,single,2,1,1,1,1,rechten,0,672.9799999999814,1
3780,110,1,single,2,1,1,1,1,linken,1,519.8000000000466,1
3780,111,2,single,2,1,1,0,1,rechten,1,517.3200000000652,1
3780,112,1,single,2,1,1,0,1,linken,1,640.7399999999907,1
3780,113,1,single,1,1,1,1,1,linken,1,505.9399999999441,1
3780,114,1,single,1,2,1,0,0,linken,1,582.2399999999907,1
3780,115,2,single,2,1,0,0,0,rechten,1,467.0800000000745,1
3780,116,1,single,2,2,0,1,1,rechten,1,608.5800000000745,1
3780,117,2,single,2,1,1,1,1,linken,1,568.8000000000466,1
3780,118,2,single,1,2,1,0,0,rechten,1,517.3000000000466,1
3780,119,2,single,1,1,0,0,0,linken,1,733.8799999998882,1
3780,120,2,single,1,1,0,1,0,rechten,1,561.7399999999907,1
3780,121,1,single,2,1,0,1,0,linken,1,665.2199999999721,1
3780,122,1,single,1,2,0,1,1,rechten,1,528.8200000000652,1
3780,123,2,single,2,1,1,0,1,linken,0,618.6000000000931,1
3780,124,2,single,1,2,1,1,0,rechten,1,517.0600000000559,1
3780,125,1,single,2,1,0,1,0,rechten,1,577.5,1
3780,126,2,single,2,1,0,0,0,linken,1,680.4399999999441,1
3780,127,2,single,1,1,0,0,0,linken,1,575.9399999999441,1
3780,128,2,single,1,2,0,0,1,linken,0,505.7399999999907,1
3357,1,2,single,0,0,1,1,0,rechten,1,1514,1
3357,2,2,single,1,2,0,1,1,rechten,1,760,1
3357,3,1,single,2,1,1,1,1,linken,1,528,1
3357,4,1,single,1,1,1,1,1,rechten,1,619,1
3357,5,2,single,2,1,1,1,1,rechten,0,567,1
3357,6,2,single,1,2,1,1,0,linken,1,738,1
3357,7,2,single,1,2,0,1,1,linken,1,554,1
3357,8,1,single,2,2,1,1,0,linken,1,902,1
3357,9,2,single,2,2,0,1,1,linken,1,687,1
3357,10,1,single,2,1,1,1,1,linken,1,683,1
3357,11,2,single,2,2,1,0,0,rechten,1,1014,1
3357,12,2,single,1,2,0,1,1,rechten,1,554,1
3357,13,2,single,1,2,1,1,0,rechten,1,585,1
3357,14,2,single,1,1,0,1,0,rechten,1,546,1
3357,15,1,single,2,1,0,1,0,linken,1,801,1
3357,16,2,single,2,1,0,1,0,linken,1,727,1
3357,17,1,single,2,1,0,1,0,rechten,1,773,1
3357,18,2,single,2,1,0,1,0,linken,1,709,1
3357,19,2,single,1,1,0,1,0,linken,1,628,1
3357,20,2,single,1,2,0,0,1,rechten,1,853.0000000000582,1
3357,21,1,single,2,2,1,1,0,linken,1,1147,1
3357,22,1,single,1,1,0,0,0,rechten,1,656,1
3357,23,1,single,1,1,0,0,0,rechten,1,906,1
3357,24,1,single,1,1,0,0,0,rechten,1,712,1
3357,25,2,single,2,1,0,1,0,linken,1,614,1
3357,26,1,single,2,1,0,1,0,rechten,1,729,1
3357,27,2,single,2,2,0,1,1,linken,1,726,1
3357,28,1,single,2,1,1,1,1,linken,1,824,1
3357,29,1,single,1,1,1,1,1,linken,1,777,1
3357,30,1,single,1,1,1,0,1,rechten,1,688,1
3357,31,1,single,1,2,1,0,0,linken,1,758,1
3357,32,1,single,1,1,0,1,0,rechten,1,691,1
3357,33,1,single,1,2,0,0,1,linken,1,768,1
3357,34,1,single,1,1,1,0,1,linken,1,638,1
3357,35,1,single,1,1,1,0,1,rechten,1,749,1
3357,36,2,single,2,2,1,1,0,rechten,1,774,1
3357,37,2,single,1,2,0,1,1,rechten,1,596.0000000000582,1
3357,38,1,single,2,1,1,0,1,rechten,1,657,1
3357,39,1,single,1,2,1,0,0,linken,1,1170.0000000000582,1
3357,40,1,single,1,1,0,0,0,rechten,1,637,1
3357,41,1,single,1,2,0,1,1,linken,0,671,1
3357,42,1,single,1,1,1,1,1,linken,1,658,1
3357,43,2,single,2,1,1,0,1,rechten,0,851,1
3357,44,2,single,1,1,1,0,1,linken,1,671,1
3357,45,2,single,1,1,1,0,1,linken,1,951,1
3357,46,1,single,2,2,1,1,0,linken,1,705.9999999999418,1
3357,47,2,single,2,2,0,1,1,rechten,1,782,1
3357,48,1,single,2,2,1,0,0,linken,1,668,1
3357,49,1,single,1,1,0,1,0,rechten,0,968.0000000000582,1
3357,50,2,single,2,2,0,0,1,rechten,1,1252,1
3357,51,1,single,2,2,1,0,0,rechten,1,1021,1
3357,52,2,single,2,1,0,1,0,linken,1,1345,1
3357,53,2,single,1,1,0,0,0,rechten,1,917,1
3357,54,2,single,1,2,0,1,1,linken,1,667.0000000001164,1
3357,55,2,single,1,2,1,0,0,linken,1,919,1
3357,56,2,single,1,2,0,0,1,rechten,1,1170.0000000001164,1
3357,57,1,single,2,2,1,0,0,linken,1,696,1
3357,58,2,single,2,2,0,1,1,rechten,1,1074,1
3357,59,1,single,2,1,1,1,1,rechten,1,668,1
3357,60,2,single,2,1,1,1,1,linken,1,727,1
3357,61,1,single,2,2,1,0,0,linken,1,728,1
3357,62,2,single,2,1,0,0,0,rechten,1,1041,1
3357,63,1,single,2,2,0,0,1,linken,1,726,1
3357,64,2,single,2,1,1,1,1,linken,1,694,1
3357,65,2,single,1,2,1,0,0,linken,1,894,1
3357,66,1,single,2,2,0,1,1,rechten,1,735,1
3357,67,1,single,1,1,1,1,1,rechten,1,633,1
3357,68,1,single,1,1,1,0,1,linken,1,764,1
3357,69,2,single,2,2,1,0,0,linken,1,616,1
3357,70,2,single,1,1,0,1,0,rechten,0,572,1
3357,71,1,single,2,2,0,1,1,rechten,1,696,1
3357,72,2,single,2,2,1,1,0,linken,1,817,1
3357,73,1,single,2,2,0,0,1,rechten,1,823,1
3357,74,1,single,1,2,1,0,0,rechten,1,1010,1
3357,75,1,single,1,2,0,0,1,linken,1,698,1
3357,76,1,single,1,2,1,0,0,rechten,1,811,1
3357,77,2,single,2,1,0,0,0,linken,1,785,1
3357,78,2,single,1,2,0,0,1,linken,0,773,1
3357,79,1,single,2,1,1,0,1,rechten,1,847,1
3357,80,1,single,1,1,1,0,1,rechten,1,636,1
3357,81,2,single,2,1,1,0,1,linken,1,659,1
3357,82,1,single,2,1,1,0,1,rechten,1,677,1
3357,83,2,single,2,1,1,1,1,rechten,1,867.0000000001164,1
3357,84,1,single,2,1,1,1,1,rechten,1,677,1
3357,85,2,single,2,1,1,1,1,linken,1,935,1
3357,86,2,single,1,1,1,0,1,rechten,1,662,1
3357,87,2,single,1,1,1,0,1,linken,1,688,1
3357,88,2,single,1,1,1,0,1,linken,1,640,1
3357,89,2,single,1,2,1,0,0,rechten,1,1164,1
3357,90,1,single,2,1,0,1,0,rechten,1,979,1
3357,91,1,single,1,1,0,1,0,linken,1,711.0000000001164,1
3357,92,2,single,2,1,0,0,0,rechten,1,714,1
3357,93,2,single,1,2,0,0,1,rechten,1,896,1
3357,94,1,single,2,2,1,1,0,rechten,1,850,1
3357,95,2,single,2,1,0,0,0,rechten,0,781,1
3357,96,1,single,2,1,0,0,0,linken,1,790,1
3357,97,1,single,1,1,0,0,0,linken,1,957,1
3357,98,1,single,1,1,0,1,0,rechten,1,609,1
3357,99,1,single,1,1,0,1,0,linken,1,696,1
3357,100,1,single,1,2,0,1,1,linken,1,678,1
3357,101,1,single,1,1,1,0,1,linken,1,810.0000000001164,1
3357,102,2,single,2,2,1,1,0,linken,1,1622,1
3357,103,1,single,2,1,0,1,0,linken,1,813,1
3357,104,1,single,1,1,0,1,0,linken,1,902,1
3357,105,1,single,1,2,0,1,1,rechten,1,618,1
3357,106,2,single,2,2,1,0,0,linken,1,713,1
3357,107,1,single,2,2,0,1,1,rechten,1,678,1
3357,108,2,single,2,1,1,0,1,linken,0,906,1
3357,109,2,single,1,2,1,0,0,linken,1,889,1
3357,110,2,single,1,2,0,1,1,rechten,1,670.0000000001164,1
3357,111,1,single,2,2,1,0,0,rechten,1,657,1
3357,112,2,single,2,1,0,1,0,rechten,1,1348,1
3357,113,2,single,1,2,0,0,1,rechten,1,744,1
3357,114,2,single,1,2,1,0,0,rechten,1,1137,1
3357,115,1,single,2,1,0,0,0,linken,1,792,1
3357,116,2,single,2,2,0,0,1,rechten,1,1237,1
3357,117,1,single,2,1,1,0,1,rechten,1,1293,1
3357,118,2,single,2,2,1,1,0,rechten,0,1028,1
3357,119,2,single,1,1,0,1,0,rechten,1,852.0000000001164,1
3357,120,2,single,1,1,0,0,0,linken,1,650.0000000001164,1
3357,121,1,single,2,2,0,0,1,linken,1,655,1
3357,122,1,single,1,1,1,0,1,linken,1,773,1
3357,123,2,single,2,1,1,0,1,linken,1,1281,1
3357,124,2,single,1,2,1,0,0,rechten,1,856,1
3357,125,2,single,1,2,0,1,1,linken,1,822,1
3357,126,1,single,2,2,1,1,0,rechten,1,1033,1
3357,127,1,single,1,2,0,1,1,linken,1,707,1
3357,128,2,single,2,2,1,0,0,linken,1,707,1
3357,1,1,single,0,0,0,0,0,rechten,1,889,1
3357,2,2,single,2,1,0,1,0,linken,1,678,1
3357,3,2,single,1,1,0,0,0,linken,1,589,1
3357,4,1,single,2,1,0,0,0,rechten,1,652,1
3357,5,1,single,1,2,0,1,1,linken,1,630,1
3357,6,1,single,1,2,1,0,0,linken,1,647,1
3357,7,2,single,2,2,0,1,1,linken,1,687,1
3357,8,1,single,2,2,1,0,0,rechten,1,641,1
3357,9,1,single,1,2,0,1,1,rechten,1,558,1
3357,10,1,single,1,2,1,0,0,rechten,1,621,1
3357,11,2,single,2,2,0,0,1,rechten,1,663,1
3357,12,2,single,1,1,1,0,1,linken,1,574,1
3357,13,1,single,2,1,1,0,1,rechten,1,750,1
3357,14,1,single,1,1,1,1,1,linken,1,807,1
3357,15,2,single,2,2,1,1,0,rechten,1,680,1
3357,16,1,single,2,2,0,1,1,rechten,1,702.0000000001164,1
3357,17,2,single,2,1,1,1,1,rechten,0,1111,1
3357,18,1,single,2,1,1,1,1,rechten,1,694,1
3357,19,1,single,1,1,1,0,1,linken,1,659,1
3357,20,2,single,2,1,1,1,1,rechten,1,908,1
3357,21,2,single,1,2,1,0,0,rechten,1,754,1
3357,22,2,single,1,2,0,1,1,linken,1,738,1
3357,23,2,single,1,2,1,1,0,linken,1,909,1
3357,24,2,single,1,2,0,1,1,rechten,1,603,1
3357,25,1,single,2,2,1,0,0,linken,1,747,1
3357,26,2,single,2,1,0,1,0,rechten,0,912,1
3357,27,2,single,1,2,0,0,1,rechten,1,916,1
3357,28,2,single,1,1,1,0,1,rechten,1,920,1
3357,29,1,single,2,2,1,1,0,rechten,1,751,1
3357,30,2,single,2,1,0,0,0,rechten,1,855,1
3357,31,1,single,2,1,0,0,0,linken,1,785,1
3357,32,2,single,2,2,0,1,1,linken,1,682,1
3357,33,2,single,1,1,1,0,1,rechten,1,637,1
3357,34,2,single,1,2,1,0,0,rechten,1,1082,1
3357,35,2,single,1,2,0,0,1,linken,0,741,1
3357,36,2,single,1,1,1,0,1,linken,1,783,1
3357,37,1,single,2,2,1,1,0,rechten,1,690,1
3357,38,1,single,1,2,0,0,1,linken,1,607,1
3357,39,1,single,1,2,1,0,0,linken,1,699,1
3357,40,1,single,1,1,0,0,0,linken,1,704,1
3357,41,2,single,2,1,0,1,0,rechten,1,738,1
3357,42,2,single,1,2,0,1,1,linken,1,574,1
3357,43,1,single,2,2,1,1,0,linken,1,709,1
3357,44,2,single,2,2,0,1,1,rechten,1,661.0000000001164,1
3357,45,1,single,2,1,1,0,1,rechten,1,736,1
3357,46,1,single,1,2,1,0,0,linken,1,969,1
3357,47,2,single,2,2,0,0,1,rechten,0,647,1
3357,48,1,single,2,2,1,1,0,rechten,1,695,1
3357,49,1,single,1,2,0,1,1,linken,1,631,1
3357,50,1,single,1,2,1,1,0,rechten,1,721,1
3357,51,2,single,2,1,0,1,0,rechten,1,1065,1
3357,52,1,single,2,1,0,0,0,linken,1,740,1
3357,53,1,single,1,2,0,1,1,linken,1,615,1
3357,54,1,single,1,1,1,1,1,linken,1,626,1
3357,55,2,single,2,1,1,1,1,linken,1,1235.0000000001164,1
3357,56,2,single,1,1,1,0,1,linken,1,657,1
3357,57,2,single,1,1,1,0,1,linken,1,728,1
3357,58,2,single,1,2,1,0,0,rechten,1,777,1
3357,59,1,single,2,1,0,1,0,rechten,1,646,1
3357,60,1,single,1,1,0,0,0,rechten,1,687,1
3357,61,1,single,1,2,0,0,1,rechten,1,567.0000000001164,1
3357,62,1,single,1,2,1,0,0,linken,1,560,1
3357,63,1,single,1,2,0,0,1,rechten,1,597,1
3357,64,1,single,1,2,1,1,0,linken,1,663.0000000001164,1
3357,65,2,single,2,1,0,0,0,rechten,1,813,1
3357,66,1,single,2,2,0,1,1,linken,1,636.0000000001164,1
3357,67,2,single,2,2,1,0,0,rechten,1,519,1
3357,68,1,single,2,2,0,0,1,rechten,1,646,1
3357,69,2,single,2,2,1,1,0,rechten,1,648,1
3357,70,1,single,2,1,0,1,0,linken,1,603,1
3357,71,1,single,1,2,0,0,1,linken,1,610,1
3357,72,2,single,2,2,1,0,0,linken,1,608,1
3357,73,1,single,2,1,0,1,0,linken,1,681,1
3357,74,1,single,1,2,0,1,1,linken,1,584,1
3357,75,1,single,1,1,1,0,1,linken,1,687,1
3357,76,1,single,1,2,1,0,0,rechten,1,740.0000000001164,1
3357,77,2,single,2,1,0,1,0,linken,1,632,1
3357,78,1,single,2,1,0,1,0,rechten,1,679,1
3357,79,1,single,1,2,0,1,1,rechten,1,537,1
3357,80,2,single,2,1,1,0,1,rechten,1,730,1
3357,81,2,single,1,1,1,1,1,rechten,1,540,1
3357,82,2,single,1,1,1,1,1,rechten,1,578,1
3357,83,1,single,2,2,1,1,0,linken,1,738,1
3357,84,2,single,2,1,0,1,0,linken,1,1115,1
3357,85,2,single,1,2,0,1,1,rechten,1,598,1
3357,86,1,single,2,1,1,0,1,linken,1,669.0000000001164,1
3357,87,2,single,2,1,1,1,1,rechten,0,663.0000000001164,1
3357,88,2,single,1,1,1,0,1,linken,1,670.0000000001164,1
3357,89,1,single,2,1,1,1,1,rechten,1,594,1
3357,90,1,single,1,1,1,0,1,rechten,1,679,1
3357,91,2,single,2,1,1,1,1,linken,1,516,1
3357,92,1,single,2,1,1,1,1,rechten,1,686.0000000001164,1
3357,93,2,single,2,1,1,0,1,linken,1,639,1
3357,94,2,single,1,1,1,1,1,linken,1,652,1
3357,95,2,single,1,2,1,0,0,linken,1,677,1
3357,96,2,single,1,1,0,1,0,rechten,1,713,1
3357,97,2,single,1,1,0,0,0,linken,1,735,1
3357,98,2,single,1,2,0,0,1,rechten,1,786,1
3357,99,1,single,2,2,1,1,0,linken,1,625,1
3357,100,2,single,2,1,0,0,0,linken,1,1226,1
3357,101,1,single,2,1,0,0,0,rechten,1,677.0000000001164,1
3357,102,1,single,1,1,0,1,0,rechten,1,504,1
3357,103,1,single,1,1,0,1,0,linken,1,509,1
3357,104,2,single,2,1,0,1,0,linken,1,615,1
3357,105,1,single,2,2,0,1,1,linken,1,545,1
3357,106,2,single,2,1,1,1,1,linken,1,747.0000000001164,1
3357,107,2,single,1,1,1,0,1,linken,1,658,1
3357,108,1,single,2,1,1,0,1,rechten,1,634,1
3357,109,2,single,2,2,1,1,0,linken,1,779,1
3357,110,1,single,2,1,0,1,0,linken,1,655,1
3357,111,1,single,1,2,0,0,1,rechten,1,583,1
3357,112,1,single,1,1,1,0,1,linken,1,693,1
3357,113,1,single,1,2,1,0,0,rechten,1,634,1
3357,114,2,single,2,1,0,0,0,rechten,1,1172,1
3357,115,2,single,1,1,0,1,0,linken,1,534.0000000001164,1
3357,116,1,single,2,2,0,0,1,linken,1,930,1
3357,117,2,single,2,2,1,0,0,rechten,1,1390,1
3357,118,1,single,2,2,0,1,1,rechten,1,734.0000000001164,1
3357,119,2,single,2,2,1,1,0,rechten,1,921,1
3357,120,2,single,1,1,0,0,0,linken,1,658,1
3357,121,2,single,1,1,0,1,0,rechten,1,552,1
3357,122,2,single,1,1,0,0,0,linken,0,594,1
3357,123,2,single,1,1,0,0,0,linken,1,725,1
3357,124,2,single,1,2,0,0,1,rechten,1,929,1
3357,125,1,single,2,2,1,1,0,rechten,1,710,1
3357,126,2,single,2,1,0,1,0,linken,1,562,1
3357,127,1,single,2,2,0,1,1,rechten,1,589.0000000001164,1
3357,128,1,single,1,1,1,0,1,linken,1,755,1
3357,1,1,single,0,0,1,1,0,rechten,1,657,1
3357,2,1,single,1,2,0,1,1,linken,1,611,1
3357,3,1,single,1,1,1,0,1,linken,1,618,1
3357,4,2,single,2,2,1,0,0,linken,1,603,1
3357,5,1,single,2,1,0,1,0,linken,1,777,1
3357,6,2,single,2,1,0,1,0,linken,1,508,1
3357,7,1,single,2,2,0,1,1,rechten,1,598,1
3357,8,1,single,1,2,1,1,0,linken,1,651,1
3357,9,2,single,2,1,0,1,0,rechten,1,664,1
3357,10,2,single,1,2,0,0,1,linken,1,574,1
3357,11,1,single,2,1,1,0,1,rechten,1,786,1
3357,12,1,single,1,1,1,0,1,linken,1,652,1
3357,13,1,single,1,2,1,1,0,rechten,1,595,1
3357,14,1,single,1,1,0,0,0,linken,1,533,1
3357,15,2,single,2,1,0,0,0,rechten,1,822,1
3357,16,1,single,2,2,0,0,1,linken,1,884,1
3357,17,2,single,2,1,1,0,1,linken,1,721,1
3357,18,2,single,1,2,1,0,0,rechten,1,996,1
3357,19,1,single,2,1,0,0,0,linken,1,781,1
3357,20,2,single,2,2,0,1,1,rechten,1,590,1
3357,21,1,single,2,1,1,1,1,rechten,1,773,1
3357,22,2,single,2,2,1,1,0,rechten,1,777,1
3357,23,1,single,2,2,0,0,1,rechten,1,696,1
3357,24,2,single,2,1,1,1,1,rechten,1,540,1
3357,25,2,single,1,1,1,1,1,rechten,1,544,1
3357,26,2,single,1,1,1,1,1,linken,1,495,1
3357,27,2,single,1,1,1,0,1,rechten,1,608,1
3357,28,1,single,2,2,1,0,0,rechten,1,627,1
3357,29,2,single,2,1,0,0,0,rechten,0,739.0000000001164,1
3357,30,2,single,1,2,0,1,1,linken,1,763,1
3357,31,2,single,1,1,1,1,1,rechten,1,552.0000000001164,1
3357,32,1,single,2,1,1,0,1,rechten,1,591,1
3357,33,1,single,1,2,1,0,0,linken,1,675.0000000001164,1
3357,34,2,single,2,1,0,1,0,linken,1,960,1
3357,35,2,single,1,1,0,1,0,linken,1,780,1
3357,36,1,single,2,1,0,1,0,linken,1,870,1
3357,37,2,single,2,2,0,1,1,rechten,1,588,1
3357,38,2,single,1,2,1,1,0,rechten,1,628,1
3357,39,2,single,1,2,0,1,1,rechten,1,603,1
3357,40,1,single,2,1,1,1,1,linken,1,633,1
3357,41,2,single,2,2,1,0,0,rechten,1,770,1
3357,42,1,single,2,1,0,1,0,rechten,1,1131,1
3357,43,2,single,2,1,0,0,0,linken,1,837,1
3357,44,1,single,2,1,0,0,0,rechten,1,710.0000000002328,1
3357,45,1,single,1,1,0,1,0,linken,1,625,1
3357,46,2,single,2,1,0,0,0,linken,1,776,1
3357,47,2,single,1,1,0,0,0,linken,1,587,1
3357,48,2,single,1,2,0,0,1,linken,1,569,1
3357,49,1,single,2,1,1,1,1,rechten,1,586,1
3357,50,1,single,1,1,1,0,1,linken,1,635,1
3357,51,2,single,2,1,1,0,1,linken,1,679,1
3357,52,2,single,1,2,1,1,0,rechten,1,571,1
3357,53,1,single,2,1,0,0,0,rechten,1,595,1
3357,54,1,single,1,1,0,0,0,linken,1,711,1
3357,55,1,single,1,2,0,1,1,rechten,1,687,1
3357,56,2,single,2,1,1,1,1,linken,1,532,1
3357,57,1,single,2,2,1,0,0,rechten,1,606,1
3357,58,1,single,1,2,0,0,1,rechten,1,708,1
3357,59,1,single,1,1,1,0,1,rechten,1,553,1
3357,60,1,single,1,2,1,1,0,linken,1,749,1
3357,61,2,single,2,1,0,1,0,rechten,1,871,1
3357,62,1,single,2,1,0,0,0,rechten,1,628,1
3357,63,2,single,2,1,0,0,0,linken,1,1184,1
3357,64,1,single,2,1,0,1,0,rechten,1,728,1
3357,65,2,single,2,2,0,1,1,linken,1,649,1
3357,66,2,single,1,2,1,0,0,rechten,1,542,1
3357,67,2,single,1,2,0,1,1,linken,1,577,1
3357,68,2,single,1,1,1,1,1,rechten,1,548,1
3357,69,2,single,1,2,1,0,0,linken,1,729,1
3357,70,1,single,2,2,0,1,1,rechten,1,595,1
3357,71,1,single,1,2,1,1,0,linken,1,635,1
3357,72,1,single,1,1,0,0,0,linken,1,918,1
3357,73,1,single,1,1,0,0,0,linken,1,710,1
3357,74,2,single,2,2,0,0,1,linken,0,623,1
3357,75,1,single,2,1,1,1,1,linken,1,580,1
3357,76,1,single,1,1,1,1,1,rechten,1,1029,1
3357,77,2,single,2,2,1,1,0,linken,1,684,1
3357,78,1,single,2,2,0,0,1,linken,1,839,1
3357,79,1,single,1,1,1,1,1,linken,1,536,1
3357,80,2,single,2,1,1,1,1,linken,1,577,1
3357,81,2,single,1,1,1,1,1,rechten,1,576,1
3357,82,2,single,1,1,1,0,1,linken,1,722,1
3357,83,1,single,2,2,1,0,0,rechten,1,600.0000000002328,1
3357,84,1,single,1,1,0,1,0,linken,1,853,1
3357,85,2,single,2,1,0,1,0,rechten,1,667,1
3357,86,1,single,2,2,0,0,1,linken,1,629,1
3357,87,1,single,1,2,1,1,0,rechten,1,701,1
3357,88,1,single,1,2,0,0,1,linken,1,594,1
3357,89,1,single,1,2,1,1,0,rechten,1,656,1
3357,90,2,single,2,1,0,1,0,rechten,1,1048,1
3357,91,2,single,1,2,0,0,1,linken,1,562,1
3357,92,2,single,1,2,1,1,0,rechten,1,724,1
3357,93,2,single,1,1,0,1,0,linken,1,589,1
3357,94,1,single,2,2,0,1,1,rechten,1,689.0000000002328,1
3357,95,1,single,1,2,1,0,0,linken,1,871.0000000002328,1
