group,subjectid,block,trial,latency,accuracy,task,tasksequence
BI_C_Digit,12.0,4.0,29,458.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,30,413.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,31,579.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,32,631.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,33,600.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,34,404.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,35,1090.0,0.0,3.0,ABA
BI_C_Digit,12.0,4.0,36,1637.0,0.0,2.0,CBA
BI_C_Digit,12.0,4.0,37,1065.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,38,683.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,39,538.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,40,436.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,41,422.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,42,812.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,43,1307.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,44,542.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,45,874.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,46,480.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,47,792.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,48,452.0,0.0,3.0,CBA
BI_C_Digit,12.0,4.0,49,674.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,50,508.0,0.0,3.0,ABA
BI_C_Digit,12.0,4.0,51,761.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,52,895.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,53,1821.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,54,386.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,55,452.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,56,1312.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,57,975.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,58,1081.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,59,644.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,60,1106.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,61,3150.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,62,1591.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,63,845.0,0.0,3.0,ABA
BI_C_Digit,12.0,4.0,64,460.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,65,389.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,66,348.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,67,386.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,68,574.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,69,470.0,0.0,1.0,CBA
BI_C_Digit,12.0,4.0,70,537.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,71,601.0,0.0,3.0,CBA
BI_C_Digit,12.0,4.0,72,613.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,73,564.0,0.0,3.0,ABA
BI_C_Digit,12.0,4.0,74,487.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,75,826.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,76,1011.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,77,4173.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,78,546.0,0.0,3.0,CBA
BI_C_Digit,12.0,4.0,79,340.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,80,370.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,81,442.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,82,579.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,83,558.0,0.0,2.0,CBA
BI_C_Digit,12.0,4.0,84,1878.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,85,790.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,86,1151.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,87,593.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,88,766.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,89,550.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,90,916.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,91,881.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,92,740.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,93,693.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,94,423.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,95,814.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,96,485.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,97,465.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,98,1427.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,99,490.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,100,421.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,101,465.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,102,716.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,103,876.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,104,688.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,105,1031.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,106,924.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,107,514.0,0.0,3.0,CBA
BI_C_Digit,12.0,4.0,108,1017.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,109,637.0,1.0,3.0,ABA
BI_C_Digit,12.0,4.0,110,1353.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,111,1011.0,1.0,1.0,CBA
BI_C_Digit,12.0,4.0,112,1043.0,1.0,3.0,CBA
BI_C_Digit,12.0,4.0,113,581.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,114,694.0,1.0,2.0,CBA
BI_C_Digit,12.0,4.0,115,374.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,116,779.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,117,647.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,118,363.0,1.0,2.0,ABA
BI_C_Digit,12.0,4.0,119,666.0,1.0,1.0,ABA
BI_C_Digit,12.0,4.0,120,624.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,1,1517.0,1.0,2.0,0.0
BI_C_Digit,13.0,1.0,2,931.0,1.0,1.0,0.0
BI_C_Digit,13.0,1.0,3,735.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,4,1140.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,5,1135.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,6,546.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,7,1391.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,8,1641.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,9,1589.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,10,788.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,11,1743.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,12,1558.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,13,1756.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,14,1588.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,15,439.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,16,1697.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,17,1148.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,18,551.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,19,1161.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,20,1416.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,21,1191.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,22,1639.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,23,1512.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,24,765.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,25,1404.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,26,1628.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,27,649.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,28,1427.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,29,990.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,30,1663.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,31,1448.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,32,942.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,33,1038.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,34,1331.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,35,1798.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,36,1296.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,37,685.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,38,787.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,39,913.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,40,1785.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,41,1263.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,42,838.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,43,1681.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,44,1374.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,45,906.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,46,637.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,47,1054.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,48,2354.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,49,1175.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,50,2000.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,51,537.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,52,848.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,53,684.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,54,1154.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,55,1192.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,56,789.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,57,672.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,58,1474.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,59,1195.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,60,779.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,61,1440.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,62,1377.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,63,516.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,64,1014.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,65,2442.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,66,1519.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,67,1805.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,68,675.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,69,778.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,70,734.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,71,429.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,72,668.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,73,649.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,74,2174.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,75,899.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,76,490.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,77,909.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,78,656.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,79,1154.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,80,1481.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,81,1944.0,0.0,3.0,ABA
BI_C_Digit,13.0,1.0,82,1908.0,0.0,2.0,ABA
BI_C_Digit,13.0,1.0,83,570.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,84,1336.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,85,804.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,86,1577.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,87,1358.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,88,1669.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,89,1629.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,90,553.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,91,1822.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,92,1208.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,93,1310.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,94,708.0,1.0,1.0,ABA
BI_C_Digit,13.0,1.0,95,1590.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,96,1536.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,97,1455.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,98,2005.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,99,1129.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,100,2010.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,101,635.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,102,1187.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,103,653.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,104,720.0,1.0,2.0,CBA
BI_C_Digit,13.0,1.0,105,667.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,106,624.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,107,658.0,0.0,2.0,CBA
BI_C_Digit,13.0,1.0,108,1582.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,109,1155.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,110,2607.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,111,652.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,112,1907.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,113,1254.0,1.0,3.0,CBA
BI_C_Digit,13.0,1.0,114,1133.0,0.0,2.0,CBA
BI_C_Digit,13.0,1.0,115,1478.0,1.0,1.0,CBA
BI_C_Digit,13.0,1.0,116,1085.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,117,1554.0,0.0,3.0,CBA
BI_C_Digit,13.0,1.0,118,1054.0,1.0,2.0,ABA
BI_C_Digit,13.0,1.0,119,685.0,1.0,3.0,ABA
BI_C_Digit,13.0,1.0,120,623.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,1,1138.0,1.0,3.0,0.0
BI_C_Digit,13.0,2.0,2,1774.0,1.0,2.0,0.0
BI_C_Digit,13.0,2.0,3,584.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,4,474.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,5,1839.0,0.0,3.0,ABA
BI_C_Digit,13.0,2.0,6,962.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,7,997.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,8,812.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,9,1367.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,10,439.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,11,1360.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,12,1763.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,13,779.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,14,1565.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,15,1035.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,16,1228.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,17,1145.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,18,897.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,19,557.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,20,2518.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,21,1957.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,22,2804.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,23,671.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,24,681.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,25,605.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,26,1014.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,27,1260.0,0.0,2.0,CBA
BI_C_Digit,13.0,2.0,28,731.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,29,1618.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,30,2279.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,31,2157.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,32,1423.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,33,1605.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,34,1861.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,35,1738.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,36,1885.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,37,766.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,38,1392.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,39,1420.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,40,906.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,41,1764.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,42,526.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,43,514.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,44,1047.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,45,705.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,46,1155.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,47,849.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,48,1295.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,49,957.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,50,862.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,51,704.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,52,538.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,53,828.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,54,1189.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,55,557.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,56,1124.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,57,578.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,58,558.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,59,1689.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,60,526.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,61,1268.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,62,568.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,63,698.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,64,1533.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,65,1761.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,66,1137.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,67,1126.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,68,1971.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,69,1893.0,0.0,3.0,CBA
BI_C_Digit,13.0,2.0,70,1149.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,71,2371.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,72,486.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,73,1783.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,74,1295.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,75,957.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,76,1074.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,77,776.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,78,860.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,79,929.0,0.0,2.0,ABA
BI_C_Digit,13.0,2.0,80,1182.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,81,642.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,82,643.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,83,967.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,84,639.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,85,1498.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,86,1098.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,87,1941.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,88,1644.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,89,1135.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,90,2936.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,91,1008.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,92,776.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,93,1655.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,94,1426.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,95,1606.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,96,1260.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,97,666.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,98,1873.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,99,1988.0,1.0,2.0,ABA
BI_C_Digit,13.0,2.0,100,1477.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,101,742.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,102,1266.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,103,957.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,104,1550.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,105,1291.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,106,1093.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,107,1204.0,1.0,3.0,CBA
BI_C_Digit,13.0,2.0,108,1148.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,109,1306.0,0.0,3.0,ABA
BI_C_Digit,13.0,2.0,110,1110.0,1.0,2.0,CBA
BI_C_Digit,13.0,2.0,111,1562.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,112,445.0,1.0,1.0,CBA
BI_C_Digit,13.0,2.0,113,828.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,114,756.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,115,1495.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,116,692.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,117,671.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,118,1319.0,1.0,1.0,ABA
BI_C_Digit,13.0,2.0,119,652.0,1.0,3.0,ABA
BI_C_Digit,13.0,2.0,120,713.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,1,919.0,1.0,3.0,0.0
BI_C_Digit,13.0,3.0,2,1259.0,1.0,2.0,0.0
BI_C_Digit,13.0,3.0,3,413.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,4,478.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,5,491.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,6,1475.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,7,1205.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,8,961.0,1.0,3.0,CBA
BI_C_Digit,13.0,3.0,9,1641.0,1.0,1.0,ABA
BI_C_Digit,13.0,3.0,10,2239.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,11,592.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,12,1290.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,13,1123.0,1.0,3.0,CBA
BI_C_Digit,13.0,3.0,14,1799.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,15,1203.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,16,1265.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,17,1327.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,18,829.0,1.0,1.0,ABA
BI_C_Digit,13.0,3.0,19,1325.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,20,401.0,1.0,3.0,CBA
BI_C_Digit,13.0,3.0,21,670.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,22,1389.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,23,917.0,1.0,1.0,ABA
BI_C_Digit,13.0,3.0,24,620.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,25,432.0,1.0,1.0,ABA
BI_C_Digit,13.0,3.0,26,527.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,27,525.0,1.0,3.0,CBA
BI_C_Digit,13.0,3.0,28,439.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,29,1636.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,30,663.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,31,1210.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,32,622.0,0.0,2.0,ABA
BI_C_Digit,13.0,3.0,33,427.0,1.0,3.0,CBA
BI_C_Digit,13.0,3.0,34,660.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,35,1286.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,36,1140.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,37,1598.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,38,763.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,39,1078.0,1.0,3.0,CBA
BI_C_Digit,13.0,3.0,40,1358.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,41,952.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,42,1069.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,43,600.0,1.0,1.0,ABA
BI_C_Digit,13.0,3.0,44,823.0,1.0,3.0,CBA
BI_C_Digit,13.0,3.0,45,1144.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,46,674.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,47,1066.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,48,1077.0,1.0,3.0,CBA
BI_C_Digit,13.0,3.0,49,535.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,50,1482.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,51,981.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,52,688.0,1.0,1.0,CBA
BI_C_Digit,13.0,3.0,53,648.0,1.0,3.0,CBA
BI_C_Digit,13.0,3.0,54,759.0,1.0,2.0,CBA
BI_C_Digit,13.0,3.0,55,1244.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,56,1109.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,57,469.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,58,984.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,59,1558.0,1.0,3.0,ABA
BI_C_Digit,13.0,3.0,60,1763.0,1.0,2.0,ABA
BI_C_Digit,13.0,3.0,61,1378.0,1.0,3.0,ABA
