group,subjectid,block,trial,latency,accuracy,task,tasksequence,source,points,reward
BI_C2_Digit,49.0,2.0,88,351.0,0.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,89,1149.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,90,1134.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,91,402.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,92,434.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,93,424.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,94,847.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,95,861.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,96,723.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,97,525.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,98,704.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,99,1204.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,100,2188.0,0.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,101,1049.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,102,367.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,103,344.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,104,442.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,105,880.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,106,701.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,107,689.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,108,909.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,109,1137.0,0.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,110,1046.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,111,813.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,112,380.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,113,973.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,114,1022.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,115,1141.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,116,438.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,117,629.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,118,475.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,119,984.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,2.0,120,641.0,0.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,1,410.0,0.0,3.0,0.0,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,2,454.0,1.0,2.0,0.0,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,3,1476.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,4,801.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,5,970.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,6,1123.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,7,813.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,8,805.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,9,453.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,10,491.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,11,423.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,12,701.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,13,354.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,14,427.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,15,1073.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,16,1006.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,17,1062.0,0.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,18,360.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,19,689.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,20,517.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,21,1048.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,22,846.0,0.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,23,1337.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,24,556.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,25,1022.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,26,740.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,27,542.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,28,416.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,29,1367.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,30,1089.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,31,454.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,32,572.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,33,484.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,34,480.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,35,741.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,36,1303.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,37,612.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,38,1411.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,39,1339.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,40,581.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,41,358.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,42,855.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,43,597.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,44,949.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,45,1095.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,46,1098.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,47,847.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,48,1285.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,49,1042.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,50,585.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,51,585.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,52,474.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,53,1110.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,54,522.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,55,1004.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,56,676.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,57,441.0,0.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,58,883.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,59,903.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,60,780.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,61,789.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,62,773.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,63,654.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,64,612.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,65,595.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,66,778.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,67,715.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,68,655.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,69,492.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,70,777.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,71,1417.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,72,1192.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,73,1553.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,74,931.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,75,1646.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,76,765.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,77,567.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,78,639.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,79,877.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,80,650.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,81,800.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,82,553.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,83,723.0,0.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,84,514.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,85,1148.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,86,1167.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,87,1345.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,88,611.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,89,379.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,90,395.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,91,698.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,92,815.0,0.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,93,306.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,94,822.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,95,1069.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,96,2010.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,97,754.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,98,891.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,99,768.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,100,1137.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,101,916.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,102,1704.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,103,836.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,104,683.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,105,959.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,106,401.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,107,857.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,108,527.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,109,577.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,110,409.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,111,441.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,112,503.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,113,611.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,114,1098.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,115,359.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,116,440.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,117,469.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,118,658.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,119,464.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,3.0,120,421.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,1,1484.0,1.0,3.0,0.0,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,2,1026.0,1.0,2.0,0.0,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,3,744.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,4,498.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,5,430.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,6,589.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,7,565.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,8,966.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,9,440.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,10,629.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,11,796.0,0.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,12,1024.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,13,1223.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,14,1175.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,15,480.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,16,1211.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,17,891.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,18,904.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,19,1412.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,20,772.0,0.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,21,561.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,22,1473.0,0.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,23,659.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,24,648.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,25,567.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,26,344.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,27,746.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,28,508.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,29,1375.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,30,376.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,31,1321.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,32,548.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,33,1062.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,34,1428.0,0.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,35,702.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,36,1234.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,37,1650.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,38,768.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,39,810.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,40,841.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,41,599.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,42,623.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,43,550.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,44,1160.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,45,490.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,46,1118.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,47,569.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,48,682.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,49,487.0,1.0,1.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,50,995.0,1.0,3.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,51,564.0,1.0,2.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,52,933.0,1.0,1.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,53,544.0,1.0,2.0,ABA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
BI_C2_Digit,49.0,4.0,54,481.0,1.0,3.0,CBA,Raw_Data_III_Digit_Paradigm_2nd_Control_Group,,
