rt,trial_index,subjectHandedness,subjectAge,subjectGender,key_press,correct_choice,coherent_movement_direction,coherence_movement,coherence_orientation,task,block,subject_id,accuracy,moving_up,moving_down,pointing_up,pointing_down
1236.7300000042,1681,r,29,f,74.0,f,90.0,60.0,75.0,movement,8.0,70,0,60.0,40.0,75.0,25.0
766.19499991648,1684,r,29,f,70.0,f,90.0,90.0,75.0,movement,8.0,70,1,90.0,10.0,75.0,25.0
1466.9800000265,1687,r,29,f,70.0,f,90.0,60.0,0.0,movement,8.0,70,1,60.0,40.0,0.0,100.0
1284.3650000868,1690,r,29,f,74.0,j,270.0,90.0,0.0,movement,8.0,70,1,10.0,90.0,100.0,0.0
1534.9350000033,1693,r,29,f,70.0,f,90.0,90.0,75.0,movement,8.0,70,1,90.0,10.0,75.0,25.0
791.66999994777,1696,r,29,f,74.0,f,90.0,60.0,0.0,movement,8.0,70,0,60.0,40.0,0.0,100.0
765.83499996923,1699,r,29,f,70.0,f,90.0,75.0,75.0,movement,8.0,70,1,75.0,25.0,75.0,25.0
777.47999993153,1702,r,29,f,70.0,f,90.0,60.0,100.0,movement,8.0,70,1,60.0,40.0,100.0,0.0
636.62000000477,1705,r,29,f,74.0,j,270.0,60.0,100.0,movement,8.0,70,1,40.0,60.0,0.0,100.0
713.85999990162,1708,r,29,f,74.0,j,270.0,75.0,100.0,movement,8.0,70,1,25.0,75.0,0.0,100.0
854.71999994479,1711,r,29,f,70.0,j,270.0,75.0,0.0,movement,8.0,70,0,25.0,75.0,100.0,0.0
1247.6850000676,1714,r,29,f,74.0,f,90.0,90.0,0.0,movement,8.0,70,0,90.0,10.0,0.0,100.0
1328.674999997,1717,r,29,f,74.0,j,270.0,60.0,25.0,movement,8.0,70,1,40.0,60.0,75.0,25.0
-1.0,1720,r,29,f,-1.0,f,90.0,75.0,75.0,movement,8.0,70,0,75.0,25.0,75.0,25.0
747.99499998335,1723,r,29,f,74.0,j,270.0,75.0,75.0,movement,8.0,70,1,25.0,75.0,25.0,75.0
664.8550000973,1726,r,29,f,74.0,j,270.0,75.0,100.0,movement,8.0,70,1,25.0,75.0,0.0,100.0
753.44500003848,1729,r,29,f,70.0,f,90.0,75.0,100.0,movement,8.0,70,1,75.0,25.0,100.0,0.0
1591.9500000309,1732,r,29,f,74.0,f,90.0,75.0,25.0,movement,8.0,70,0,75.0,25.0,25.0,75.0
1217.6149999723,1735,r,29,f,70.0,j,270.0,90.0,0.0,movement,8.0,70,0,10.0,90.0,100.0,0.0
1296.180000063,1738,r,29,f,74.0,f,90.0,75.0,25.0,movement,8.0,70,0,75.0,25.0,25.0,75.0
877.91000003926,1741,r,29,f,74.0,j,270.0,90.0,25.0,movement,8.0,70,1,10.0,90.0,75.0,25.0
1007.6850000769,1744,r,29,f,74.0,f,90.0,90.0,100.0,movement,8.0,70,0,90.0,10.0,100.0,0.0
124.05500002205,1747,r,29,f,70.0,j,270.0,90.0,75.0,movement,8.0,70,0,10.0,90.0,25.0,75.0
1299.0049999207,1750,r,29,f,70.0,f,90.0,60.0,75.0,movement,8.0,70,1,60.0,40.0,75.0,25.0
1042.6600000355,1753,r,29,f,70.0,j,270.0,60.0,0.0,movement,8.0,70,0,40.0,60.0,100.0,0.0
2001.894999994,1756,r,29,f,70.0,j,270.0,90.0,25.0,movement,8.0,70,0,10.0,90.0,75.0,25.0
774.42999999039,1759,r,29,f,70.0,f,90.0,75.0,75.0,movement,8.0,70,1,75.0,25.0,75.0,25.0
-1.0,1762,r,29,f,-1.0,j,270.0,60.0,100.0,movement,8.0,70,0,40.0,60.0,0.0,100.0
748.93000000156,1765,r,29,f,70.0,f,90.0,90.0,0.0,movement,8.0,70,1,90.0,10.0,0.0,100.0
750.32999995165,1768,r,29,f,70.0,f,90.0,60.0,100.0,movement,8.0,70,1,60.0,40.0,100.0,0.0
541.87000007369,1771,r,29,f,70.0,f,90.0,90.0,100.0,movement,8.0,70,1,90.0,10.0,100.0,0.0
870.36000005901,1774,r,29,f,74.0,j,270.0,75.0,0.0,movement,8.0,70,1,25.0,75.0,100.0,0.0
930.79000001308,1777,r,29,f,70.0,j,270.0,60.0,0.0,movement,8.0,70,0,40.0,60.0,100.0,0.0
903.1149999937,1780,r,29,f,70.0,f,90.0,60.0,25.0,movement,8.0,70,1,60.0,40.0,25.0,75.0
718.12500001397,1783,r,29,f,70.0,j,270.0,60.0,75.0,movement,8.0,70,0,40.0,60.0,25.0,75.0
777.39499998279,1786,r,29,f,74.0,j,270.0,90.0,75.0,movement,8.0,70,1,10.0,90.0,25.0,75.0
471.05000005104,1789,r,29,f,70.0,f,90.0,90.0,25.0,movement,8.0,70,1,90.0,10.0,25.0,75.0
852.71000000648,1792,r,29,f,74.0,j,270.0,90.0,0.0,movement,8.0,70,1,10.0,90.0,100.0,0.0
793.95000007935,1795,r,29,f,74.0,j,270.0,90.0,100.0,movement,8.0,70,1,10.0,90.0,0.0,100.0
769.71000002231,1798,r,29,f,70.0,f,90.0,90.0,100.0,movement,8.0,70,1,90.0,10.0,100.0,0.0
815.31500001438,1801,r,29,f,74.0,j,270.0,75.0,75.0,movement,8.0,70,1,25.0,75.0,25.0,75.0
858.41000010259,1804,r,29,f,70.0,f,90.0,60.0,25.0,movement,8.0,70,1,60.0,40.0,25.0,75.0
661.99000005145,1807,r,29,f,74.0,j,270.0,75.0,100.0,movement,8.0,70,1,25.0,75.0,0.0,100.0
756.315000006,1810,r,29,f,74.0,j,270.0,90.0,100.0,movement,8.0,70,1,10.0,90.0,0.0,100.0
1006.3800000353,1813,r,29,f,70.0,j,270.0,60.0,25.0,movement,8.0,70,0,40.0,60.0,75.0,25.0
707.30999996886,1816,r,29,f,74.0,j,270.0,75.0,25.0,movement,8.0,70,1,25.0,75.0,75.0,25.0
860.97499995958,1819,r,29,f,70.0,j,270.0,60.0,0.0,movement,8.0,70,0,40.0,60.0,100.0,0.0
834.30500002578,1822,r,29,f,74.0,f,90.0,60.0,100.0,movement,8.0,70,0,60.0,40.0,100.0,0.0
719.45999993477,1825,r,29,f,70.0,j,270.0,60.0,25.0,movement,8.0,70,0,40.0,60.0,75.0,25.0
817.47000000905,1828,r,29,f,70.0,f,90.0,75.0,0.0,movement,8.0,70,1,75.0,25.0,0.0,100.0
1158.4599999478,1831,r,29,f,70.0,f,90.0,75.0,0.0,movement,8.0,70,1,75.0,25.0,0.0,100.0
882.1450000396,1834,r,29,f,74.0,j,270.0,90.0,100.0,movement,8.0,70,1,10.0,90.0,0.0,100.0
866.61999998614,1838,r,29,f,70.0,f,90.0,90.0,25.0,movement,9.0,70,1,90.0,10.0,25.0,75.0
760.50999993458,1841,r,29,f,70.0,f,90.0,75.0,75.0,movement,9.0,70,1,75.0,25.0,75.0,25.0
633.97999992594,1844,r,29,f,74.0,j,270.0,90.0,75.0,movement,9.0,70,1,10.0,90.0,25.0,75.0
1169.1249998985,1847,r,29,f,74.0,j,270.0,75.0,75.0,movement,9.0,70,1,25.0,75.0,25.0,75.0
763.20000004489,1850,r,29,f,70.0,f,90.0,75.0,75.0,movement,9.0,70,1,75.0,25.0,75.0,25.0
651.14500001073,1853,r,29,f,74.0,j,270.0,90.0,100.0,movement,9.0,70,1,10.0,90.0,0.0,100.0
596.46000002977,1856,r,29,f,70.0,f,90.0,75.0,25.0,movement,9.0,70,1,75.0,25.0,25.0,75.0
673.98999992292,1859,r,29,f,70.0,f,90.0,75.0,100.0,movement,9.0,70,1,75.0,25.0,100.0,0.0
619.46499999613,1862,r,29,f,70.0,f,90.0,90.0,75.0,movement,9.0,70,1,90.0,10.0,75.0,25.0
541.13499994855,1865,r,29,f,70.0,f,90.0,90.0,100.0,movement,9.0,70,1,90.0,10.0,100.0,0.0
762.69999996293,1868,r,29,f,70.0,f,90.0,90.0,25.0,movement,9.0,70,1,90.0,10.0,25.0,75.0
638.86499998625,1871,r,29,f,74.0,j,270.0,90.0,75.0,movement,9.0,70,1,10.0,90.0,25.0,75.0
660.23499995936,1874,r,29,f,70.0,f,90.0,75.0,0.0,movement,9.0,70,1,75.0,25.0,0.0,100.0
1334.0500000631,1877,r,29,f,70.0,f,90.0,60.0,75.0,movement,9.0,70,1,60.0,40.0,75.0,25.0
728.460000013,1880,r,29,f,74.0,j,270.0,60.0,75.0,movement,9.0,70,1,40.0,60.0,25.0,75.0
564.46000002325,1883,r,29,f,74.0,j,270.0,75.0,100.0,movement,9.0,70,1,25.0,75.0,0.0,100.0
496.72000005376,1886,r,29,f,74.0,j,270.0,75.0,0.0,movement,9.0,70,1,25.0,75.0,100.0,0.0
594.55999999773,1889,r,29,f,74.0,j,270.0,60.0,0.0,movement,9.0,70,1,40.0,60.0,100.0,0.0
568.8599999994,1892,r,29,f,74.0,f,90.0,60.0,0.0,movement,9.0,70,0,60.0,40.0,0.0,100.0
866.80499999784,1895,r,29,f,74.0,j,270.0,90.0,25.0,movement,9.0,70,1,10.0,90.0,75.0,25.0
596.744999988,1898,r,29,f,74.0,j,270.0,60.0,100.0,movement,9.0,70,1,40.0,60.0,0.0,100.0
429.31000003591,1901,r,29,f,74.0,f,90.0,60.0,0.0,movement,9.0,70,0,60.0,40.0,0.0,100.0
584.38999997452,1904,r,29,f,70.0,f,90.0,75.0,100.0,movement,9.0,70,1,75.0,25.0,100.0,0.0
362.36499994993,1907,r,29,f,70.0,f,90.0,90.0,100.0,movement,9.0,70,1,90.0,10.0,100.0,0.0
334.0849999804,1910,r,29,f,70.0,j,270.0,90.0,25.0,movement,9.0,70,0,10.0,90.0,75.0,25.0
782.53500000574,1913,r,29,f,70.0,f,90.0,60.0,75.0,movement,9.0,70,1,60.0,40.0,75.0,25.0
845.05999996327,1916,r,29,f,74.0,j,270.0,75.0,75.0,movement,9.0,70,1,25.0,75.0,25.0,75.0
1313.0749999546,1919,r,29,f,74.0,j,270.0,75.0,0.0,movement,9.0,70,1,25.0,75.0,100.0,0.0
888.4750000434,1922,r,29,f,74.0,j,270.0,60.0,0.0,movement,9.0,70,1,40.0,60.0,100.0,0.0
527.44500001427,1925,r,29,f,74.0,f,90.0,60.0,100.0,movement,9.0,70,0,60.0,40.0,100.0,0.0
615.71500007994,1928,r,29,f,70.0,j,270.0,75.0,100.0,movement,9.0,70,0,25.0,75.0,0.0,100.0
668.67499996442,1931,r,29,f,74.0,f,90.0,60.0,25.0,movement,9.0,70,0,60.0,40.0,25.0,75.0
643.39999994263,1934,r,29,f,70.0,f,90.0,60.0,25.0,movement,9.0,70,1,60.0,40.0,25.0,75.0
735.26999994647,1937,r,29,f,70.0,f,90.0,75.0,25.0,movement,9.0,70,1,75.0,25.0,25.0,75.0
1427.864999976,1940,r,29,f,70.0,j,270.0,75.0,25.0,movement,9.0,70,0,25.0,75.0,75.0,25.0
117.77500004973,1943,r,29,f,74.0,j,270.0,60.0,25.0,movement,9.0,70,1,40.0,60.0,75.0,25.0
1107.4849999277,1946,r,29,f,70.0,f,90.0,90.0,0.0,movement,9.0,70,1,90.0,10.0,0.0,100.0
716.09500003979,1949,r,29,f,70.0,f,90.0,60.0,100.0,movement,9.0,70,1,60.0,40.0,100.0,0.0
828.85000004899,1952,r,29,f,74.0,j,270.0,90.0,100.0,movement,9.0,70,1,10.0,90.0,0.0,100.0
702.5399999693,1955,r,29,f,74.0,j,270.0,75.0,100.0,movement,9.0,70,1,25.0,75.0,0.0,100.0
911.14000009838,1958,r,29,f,70.0,j,270.0,75.0,25.0,movement,9.0,70,0,25.0,75.0,75.0,25.0
665.11999990325,1961,r,29,f,74.0,f,90.0,75.0,0.0,movement,9.0,70,0,75.0,25.0,0.0,100.0
1037.239999976,1964,r,29,f,74.0,j,270.0,60.0,75.0,movement,9.0,70,1,40.0,60.0,25.0,75.0
1099.6449999511,1967,r,29,f,74.0,j,270.0,90.0,25.0,movement,9.0,70,1,10.0,90.0,75.0,25.0
1526.8250000663,1970,r,29,f,70.0,f,90.0,60.0,100.0,movement,9.0,70,1,60.0,40.0,100.0,0.0
1596.6199999675,1973,r,29,f,70.0,j,270.0,60.0,0.0,movement,9.0,70,0,40.0,60.0,100.0,0.0
945.82999998238,1976,r,29,f,74.0,f,90.0,75.0,75.0,movement,9.0,70,0,75.0,25.0,75.0,25.0
1196.1799999699,1979,r,29,f,74.0,j,270.0,75.0,75.0,movement,9.0,70,1,25.0,75.0,25.0,75.0
1837.4499999918,1982,r,29,f,70.0,f,90.0,90.0,25.0,movement,9.0,70,1,90.0,10.0,25.0,75.0
1051.6549999593,1985,r,29,f,74.0,f,90.0,75.0,0.0,movement,9.0,70,0,75.0,25.0,0.0,100.0
745.06500002462,1988,r,29,f,74.0,j,270.0,90.0,100.0,movement,9.0,70,1,10.0,90.0,0.0,100.0
752.02500005253,1991,r,29,f,70.0,f,90.0,60.0,75.0,movement,9.0,70,1,60.0,40.0,75.0,25.0
1180.4700000212,1994,r,29,f,74.0,j,270.0,90.0,0.0,movement,9.0,70,1,10.0,90.0,100.0,0.0
-1.0,1997,r,29,f,-1.0,j,270.0,60.0,25.0,movement,9.0,70,0,40.0,60.0,75.0,25.0
683.79999999888,2000,r,29,f,74.0,j,270.0,90.0,75.0,movement,9.0,70,1,10.0,90.0,25.0,75.0
644.71500006039,2003,r,29,f,74.0,f,90.0,90.0,0.0,movement,9.0,70,0,90.0,10.0,0.0,100.0
612.82000003848,2006,r,29,f,74.0,f,90.0,60.0,0.0,movement,9.0,70,0,60.0,40.0,0.0,100.0
953.89500004239,2009,r,29,f,74.0,j,270.0,90.0,0.0,movement,9.0,70,1,10.0,90.0,100.0,0.0
951.97499997448,2012,r,29,f,70.0,f,90.0,90.0,75.0,movement,9.0,70,1,90.0,10.0,75.0,25.0
934.89500007126,2015,r,29,f,70.0,f,90.0,75.0,25.0,movement,9.0,70,1,75.0,25.0,25.0,75.0
-1.0,2018,r,29,f,-1.0,f,90.0,60.0,25.0,movement,9.0,70,0,60.0,40.0,25.0,75.0
1564.3049998907,2021,r,29,f,70.0,j,270.0,75.0,25.0,movement,9.0,70,0,25.0,75.0,75.0,25.0
882.53500009887,2024,r,29,f,74.0,j,270.0,60.0,100.0,movement,9.0,70,1,40.0,60.0,0.0,100.0
-1.0,2027,r,29,f,-1.0,f,90.0,90.0,0.0,movement,9.0,70,0,90.0,10.0,0.0,100.0
-1.0,2030,r,29,f,-1.0,f,90.0,90.0,75.0,movement,9.0,70,0,90.0,10.0,75.0,25.0
-1.0,2033,r,29,f,-1.0,j,270.0,75.0,0.0,movement,9.0,70,0,25.0,75.0,100.0,0.0
1264.0149999643,2036,r,29,f,74.0,f,90.0,90.0,100.0,movement,9.0,70,0,90.0,10.0,100.0,0.0
1036.1250001006,2039,r,29,f,74.0,j,270.0,90.0,0.0,movement,9.0,70,1,10.0,90.0,100.0,0.0
753.86499997694,2042,r,29,f,70.0,j,270.0,60.0,75.0,movement,9.0,70,0,40.0,60.0,25.0,75.0
642.79499999247,2045,r,29,f,70.0,f,90.0,75.0,100.0,movement,9.0,70,1,75.0,25.0,100.0,0.0
928.590000025,2048,r,29,f,70.0,j,270.0,60.0,25.0,movement,9.0,70,0,40.0,60.0,75.0,25.0
646.74999995623,2051,r,29,f,74.0,j,270.0,60.0,100.0,movement,9.0,70,1,40.0,60.0,0.0,100.0
1786.3350000698,2055,r,29,f,74.0,j,270.0,90.0,100.0,movement,10.0,70,1,10.0,90.0,0.0,100.0
774.13999999408,2058,r,29,f,70.0,f,90.0,60.0,75.0,movement,10.0,70,1,60.0,40.0,75.0,25.0
649.04499996919,2061,r,29,f,70.0,f,90.0,90.0,25.0,movement,10.0,70,1,90.0,10.0,25.0,75.0
669.83499994967,2064,r,29,f,70.0,f,90.0,75.0,25.0,movement,10.0,70,1,75.0,25.0,25.0,75.0
614.25500002224,2067,r,29,f,74.0,j,270.0,75.0,100.0,movement,10.0,70,1,25.0,75.0,0.0,100.0
768.83000007365,2070,r,29,f,70.0,j,270.0,75.0,0.0,movement,10.0,70,0,25.0,75.0,100.0,0.0
1128.0800000532,2073,r,29,f,70.0,f,90.0,75.0,0.0,movement,10.0,70,1,75.0,25.0,0.0,100.0
694.75999998394,2076,r,29,f,70.0,j,270.0,60.0,25.0,movement,10.0,70,0,40.0,60.0,75.0,25.0
731.83500010055,2079,r,29,f,70.0,f,90.0,75.0,75.0,movement,10.0,70,1,75.0,25.0,75.0,25.0
587.11500000209,2082,r,29,f,74.0,j,270.0,90.0,75.0,movement,10.0,70,1,10.0,90.0,25.0,75.0
607.81499999575,2085,r,29,f,70.0,f,90.0,90.0,100.0,movement,10.0,70,1,90.0,10.0,100.0,0.0
701.07499998994,2088,r,29,f,70.0,f,90.0,90.0,75.0,movement,10.0,70,1,90.0,10.0,75.0,25.0
759.79999999981,2091,r,29,f,70.0,f,90.0,75.0,75.0,movement,10.0,70,1,75.0,25.0,75.0,25.0
619.93499996606,2094,r,29,f,74.0,j,270.0,90.0,75.0,movement,10.0,70,1,10.0,90.0,25.0,75.0
851.15500004031,2097,r,29,f,74.0,j,270.0,90.0,0.0,movement,10.0,70,1,10.0,90.0,100.0,0.0
696.26500003505,2100,r,29,f,70.0,f,90.0,90.0,0.0,movement,10.0,70,1,90.0,10.0,0.0,100.0
1547.0050000586,2103,r,29,f,70.0,f,90.0,60.0,25.0,movement,10.0,70,1,60.0,40.0,25.0,75.0
731.41499992926,2106,r,29,f,70.0,f,90.0,75.0,100.0,movement,10.0,70,1,75.0,25.0,100.0,0.0
616.93999997806,2109,r,29,f,70.0,f,90.0,90.0,100.0,movement,10.0,70,1,90.0,10.0,100.0,0.0
693.0299999658,2112,r,29,f,74.0,j,270.0,75.0,100.0,movement,10.0,70,1,25.0,75.0,0.0,100.0
732.05999995116,2115,r,29,f,74.0,j,270.0,90.0,25.0,movement,10.0,70,1,10.0,90.0,75.0,25.0
650.40500008035,2118,r,29,f,70.0,f,90.0,60.0,100.0,movement,10.0,70,1,60.0,40.0,100.0,0.0
598.02999999374,2121,r,29,f,70.0,f,90.0,90.0,100.0,movement,10.0,70,1,90.0,10.0,100.0,0.0
800.33500003628,2124,r,29,f,74.0,j,270.0,90.0,0.0,movement,10.0,70,1,10.0,90.0,100.0,0.0
733.46000001766,2127,r,29,f,74.0,j,270.0,75.0,75.0,movement,10.0,70,1,25.0,75.0,25.0,75.0
652.04499999527,2130,r,29,f,74.0,j,270.0,90.0,100.0,movement,10.0,70,1,10.0,90.0,0.0,100.0
532.41500002332,2133,r,29,f,74.0,j,270.0,90.0,25.0,movement,10.0,70,1,10.0,90.0,75.0,25.0
803.13999997452,2136,r,29,f,74.0,j,270.0,75.0,75.0,movement,10.0,70,1,25.0,75.0,25.0,75.0
831.72999997623,2139,r,29,f,70.0,f,90.0,60.0,25.0,movement,10.0,70,1,60.0,40.0,25.0,75.0
1930.5849999655,2142,r,29,f,74.0,j,270.0,60.0,75.0,movement,10.0,70,1,40.0,60.0,25.0,75.0
907.27500000503,2145,r,29,f,70.0,f,90.0,90.0,25.0,movement,10.0,70,1,90.0,10.0,25.0,75.0
727.91500005405,2148,r,29,f,74.0,j,270.0,75.0,100.0,movement,10.0,70,1,25.0,75.0,0.0,100.0
811.99499999639,2151,r,29,f,70.0,j,270.0,60.0,0.0,movement,10.0,70,0,40.0,60.0,100.0,0.0
848.11000002082,2154,r,29,f,74.0,f,90.0,75.0,0.0,movement,10.0,70,0,75.0,25.0,0.0,100.0
1244.2300000694,2157,r,29,f,70.0,j,270.0,60.0,100.0,movement,10.0,70,0,40.0,60.0,0.0,100.0
1050.2100000158,2160,r,29,f,70.0,f,90.0,75.0,25.0,movement,10.0,70,1,75.0,25.0,25.0,75.0
814.74000005983,2163,r,29,f,70.0,f,90.0,75.0,100.0,movement,10.0,70,1,75.0,25.0,100.0,0.0
844.27999996115,2166,r,29,f,74.0,j,270.0,75.0,0.0,movement,10.0,70,1,25.0,75.0,100.0,0.0
630.16000005882,2169,r,29,f,74.0,j,270.0,90.0,100.0,movement,10.0,70,1,10.0,90.0,0.0,100.0
681.71499995515,2172,r,29,f,70.0,f,90.0,60.0,100.0,movement,10.0,70,1,60.0,40.0,100.0,0.0
562.66499997582,2175,r,29,f,70.0,f,90.0,60.0,75.0,movement,10.0,70,1,60.0,40.0,75.0,25.0
999.23999991734,2178,r,29,f,70.0,f,90.0,75.0,0.0,movement,10.0,70,1,75.0,25.0,0.0,100.0
834.75499995984,2181,r,29,f,70.0,f,90.0,75.0,25.0,movement,10.0,70,1,75.0,25.0,25.0,75.0
1029.1000000434,2184,r,29,f,74.0,j,270.0,60.0,25.0,movement,10.0,70,1,40.0,60.0,75.0,25.0
755.18500001635,2187,r,29,f,70.0,f,90.0,90.0,75.0,movement,10.0,70,1,90.0,10.0,75.0,25.0
846.00999997929,2190,r,29,f,70.0,j,270.0,60.0,0.0,movement,10.0,70,0,40.0,60.0,100.0,0.0
639.87499999348,2193,r,29,f,74.0,j,270.0,60.0,75.0,movement,10.0,70,1,40.0,60.0,25.0,75.0
673.66999993101,2196,r,29,f,70.0,j,270.0,75.0,0.0,movement,10.0,70,0,25.0,75.0,100.0,0.0
644.420000026,2199,r,29,f,74.0,f,90.0,60.0,0.0,movement,10.0,70,0,60.0,40.0,0.0,100.0
929.69499994069,2202,r,29,f,74.0,j,270.0,75.0,25.0,movement,10.0,70,1,25.0,75.0,75.0,25.0
625.92500005849,2205,r,29,f,74.0,j,270.0,90.0,0.0,movement,10.0,70,1,10.0,90.0,100.0,0.0
665.64500005916,2208,r,29,f,70.0,f,90.0,90.0,0.0,movement,10.0,70,1,90.0,10.0,0.0,100.0
559.63499995414,2211,r,29,f,70.0,f,90.0,60.0,100.0,movement,10.0,70,1,60.0,40.0,100.0,0.0
844.09999998752,2214,r,29,f,70.0,f,90.0,90.0,0.0,movement,10.0,70,1,90.0,10.0,0.0,100.0
651.16999996826,2217,r,29,f,70.0,j,270.0,60.0,0.0,movement,10.0,70,0,40.0,60.0,100.0,0.0
632.32999993488,2220,r,29,f,74.0,j,270.0,90.0,25.0,movement,10.0,70,1,10.0,90.0,75.0,25.0
520.35999996588,2223,r,29,f,74.0,j,270.0,60.0,25.0,movement,10.0,70,1,40.0,60.0,75.0,25.0
531.91000001971,2226,r,29,f,74.0,j,270.0,90.0,75.0,movement,10.0,70,1,10.0,90.0,25.0,75.0
810.20499998704,2229,r,29,f,70.0,f,90.0,75.0,75.0,movement,10.0,70,1,75.0,25.0,75.0,25.0
759.85000003129,2232,r,29,f,70.0,j,270.0,60.0,75.0,movement,10.0,70,0,40.0,60.0,25.0,75.0
712.87000004668,2235,r,29,f,70.0,f,90.0,75.0,100.0,movement,10.0,70,1,75.0,25.0,100.0,0.0
548.14999992959,2238,r,29,f,70.0,f,90.0,90.0,75.0,movement,10.0,70,1,90.0,10.0,75.0,25.0
495.59000006411,2241,r,29,f,70.0,j,270.0,75.0,25.0,movement,10.0,70,0,25.0,75.0,75.0,25.0
795.11999990791,2244,r,29,f,74.0,j,270.0,60.0,100.0,movement,10.0,70,1,40.0,60.0,0.0,100.0
462.835000013,2247,r,29,f,74.0,j,270.0,60.0,100.0,movement,10.0,70,1,40.0,60.0,0.0,100.0
376.96000002325,2250,r,29,f,74.0,f,90.0,60.0,0.0,movement,10.0,70,0,60.0,40.0,0.0,100.0
621.35499995202,2253,r,29,f,70.0,j,270.0,75.0,75.0,movement,10.0,70,0,25.0,75.0,25.0,75.0
644.24000005238,2256,r,29,f,74.0,f,90.0,60.0,25.0,movement,10.0,70,0,60.0,40.0,25.0,75.0
763.99999996647,2259,r,29,f,70.0,f,90.0,60.0,0.0,movement,10.0,70,1,60.0,40.0,0.0,100.0
571.5799999889,2262,r,29,f,70.0,f,90.0,60.0,75.0,movement,10.0,70,1,60.0,40.0,75.0,25.0
445.99500007462,2265,r,29,f,70.0,j,270.0,75.0,25.0,movement,10.0,70,0,25.0,75.0,75.0,25.0
720.32000008039,2268,r,29,f,70.0,f,90.0,90.0,25.0,movement,10.0,70,1,90.0,10.0,25.0,75.0
1263.235000195,1137,r,40,f,74.0,j,270.0,100.0,50.0,movement,0.0,71,1,0.0,100.0,50.0,50.0
1355.4050000384,1140,r,40,f,70.0,j,270.0,80.0,50.0,movement,0.0,71,0,20.0,80.0,50.0,50.0
1164.8049999494,1143,r,40,f,70.0,f,90.0,80.0,100.0,movement,0.0,71,1,80.0,20.0,100.0,0.0
1058.7649999652,1146,r,40,f,74.0,f,90.0,80.0,50.0,movement,0.0,71,0,80.0,20.0,50.0,50.0
692.14499997906,1149,r,40,f,74.0,j,270.0,100.0,100.0,movement,0.0,71,1,0.0,100.0,0.0,100.0
718.98999996483,1152,r,40,f,70.0,f,90.0,100.0,100.0,movement,0.0,71,1,100.0,0.0,100.0,0.0
995.54000003263,1155,r,40,f,70.0,f,90.0,100.0,50.0,movement,0.0,71,1,100.0,0.0,50.0,50.0
912.21000021324,1158,r,40,f,74.0,j,270.0,80.0,100.0,movement,0.0,71,1,20.0,80.0,0.0,100.0
1997.0399998128,1162,r,40,f,70.0,f,90.0,80.0,50.0,movement,0.0,71,1,80.0,20.0,50.0,50.0
728.0749999918,1165,r,40,f,74.0,j,270.0,100.0,50.0,movement,0.0,71,1,0.0,100.0,50.0,50.0
738.78999985754,1168,r,40,f,70.0,f,90.0,100.0,100.0,movement,0.0,71,1,100.0,0.0,100.0,0.0
1422.1900000703,1171,r,40,f,74.0,j,270.0,80.0,50.0,movement,0.0,71,1,20.0,80.0,50.0,50.0
662.26999997161,1174,r,40,f,70.0,f,90.0,80.0,100.0,movement,0.0,71,1,80.0,20.0,100.0,0.0
669.45499996655,1177,r,40,f,74.0,j,270.0,100.0,100.0,movement,0.0,71,1,0.0,100.0,0.0,100.0
786.65000014007,1180,r,40,f,74.0,j,270.0,80.0,100.0,movement,0.0,71,1,20.0,80.0,0.0,100.0
821.95000001229,1183,r,40,f,70.0,f,90.0,100.0,50.0,movement,0.0,71,1,100.0,0.0,50.0,50.0
1487.4199999031,1187,r,40,f,74.0,f,90.0,65.0,50.0,movement,6.0,71,0,65.0,35.0,50.0,50.0
906.95500001311,1190,r,40,f,74.0,j,270.0,65.0,50.0,movement,6.0,71,1,35.0,65.0,50.0,50.0
1249.199999962,1193,r,40,f,74.0,f,90.0,65.0,50.0,movement,6.0,71,0,65.0,35.0,50.0,50.0
1106.1800001189,1196,r,40,f,74.0,j,270.0,65.0,50.0,movement,6.0,71,1,35.0,65.0,50.0,50.0
1567.4550000113,1199,r,40,f,70.0,f,90.0,65.0,50.0,movement,6.0,71,1,65.0,35.0,50.0,50.0
1519.3400001153,1202,r,40,f,70.0,j,270.0,65.0,50.0,movement,6.0,71,0,35.0,65.0,50.0,50.0
757.20499991439,1205,r,40,f,70.0,f,90.0,30.0,23.076923076923077,movement,6.0,71,1,30.0,70.0,23.076923076923077,23.076923076923077
714.57999991253,1208,r,40,f,74.0,f,90.0,65.0,50.0,movement,6.0,71,0,65.0,35.0,50.0,50.0
622.34500003979,1211,r,40,f,74.0,j,270.0,65.0,50.0,movement,6.0,71,1,35.0,65.0,50.0,50.0
1026.0000000708,1214,r,40,f,74.0,j,270.0,65.0,50.0,movement,6.0,71,1,35.0,65.0,50.0,50.0
1912.2500000522,1217,r,40,f,74.0,j,270.0,65.0,50.0,movement,6.0,71,1,35.0,65.0,50.0,50.0
1631.6050000023,1220,r,40,f,74.0,f,90.0,65.0,50.0,movement,6.0,71,0,65.0,35.0,50.0,50.0
689.24499978311,1223,r,40,f,74.0,f,90.0,65.0,50.0,movement,6.0,71,0,65.0,35.0,50.0,50.0
1699.1550000384,1226,r,40,f,74.0,f,90.0,65.0,50.0,movement,6.0,71,0,65.0,35.0,50.0,50.0
765.26000001468,1229,r,40,f,74.0,j,270.0,65.0,50.0,movement,6.0,71,1,35.0,65.0,50.0,50.0
